,Strike #,FVEY,Country,DTG,Date,Time,ATO,Engage Unit,DEL/DYN,Entity ID,O-Suffix,Cat Code,Entity Name,City Name,Province,ROE,Target Function,T1#,Target_1,T2#,Target_2,Lat,Long,MGRS,Observer,Aircraft,Callsign,AC Base,Nationality,ORD1,Ordinance_1,ORD2,Ordinance_2,Targets Remark,Physical,Confidence,Functional,Recoup Time,MEA,CDA,MISREP
244,04315,TS/SCI,US,051828ZAUG01,05-AUG-01,1828Z,AA,AW-17,Dynamic,1906-68634,at774,40102,Sunday River,Newry,Oxford,242,Function,2,RUNWAYS,6,OFFICE,44.469,-70.861,???,RYJU76,AC-130,JAVS65,Bristol AFB,USA,3,25mm GAU-12,5,105mm M102,Comment,heavy,light,light,0,light,heavy,"JAVS65, 05-AUG-01, info"
245,20909,TS/SCI,US,270639ZAUG02,27-AUG-02,0639Z,AA,AW-17,Dynamic,7756-99611,ze272,30104,Loon Mountain,Lincoln,Graftron,244,Function,4,BARRACKS,1,RUNWAYS,44.036,-71.621,???,WCSA74,AC-130,WVTB83,Bristol AFB,USA,1,25mm GAU-12,4,25mm GAU-12,Comment,light,heavy,med,0,med,med,"WVTB83, 27-AUG-02, info"
246,58624,TS/SCI,US,090421ZJUN02,09-JUN-02,0421Z,AA,AW-17,Dynamic,0276-38553,ub622,20104,Random,r,R,583,Function,4,RUNWAYS,4,OFFICE,27,19,???,MPNV65,AC-130,BQRH72,Bristol AFB,USA,1,105mm M102,4,Bofors 40mm,Comment,med,light,med,0,heavy,med,"BQRH72, 09-JUN-02, info"
247,32373,TS/SCI,US,182255ZJUN12,18-JUN-12,2255Z,AA,AW-17,Deliberate,3215-92196,td122,30201,Random,r,R,571,Function,8,OFFICE,2,OFFICE,56,3,???,GDEF84,SR-71,QCEG89,Bristol AFB,USA,5,105mm M102,1,25mm GAU-12,Comment,light,light,heavy,0,light,med,"QCEG89, 18-JUN-12, info"
248,37137,TS/SCI,US,080248ZJUN06,08-JUN-06,0248Z,AA,AW-17,Deliberate,8546-68604,yu430,30202,Loon Mountain,Lincoln,Graftron,527,Function,5,RUNWAYS,1,OFFICE,44.036,-71.621,???,XSBZ68,SR-71,BZDD90,Bristol AFB,USA,5,25mm GAU-12,2,105mm M102,Comment,light,heavy,light,0,light,light,"BZDD90, 08-JUN-06, info"
249,79381,TS/SCI,US,150803ZAUG09,15-AUG-09,0803Z,AA,AW-17,Deliberate,9519-34604,fb853,10201,Random,r,R,799,Function,9,RUNWAYS,4,BARRACKS,50,51,???,YFRO70,SR-71,JUVF71,Bristol AFB,USA,4,Bofors 40mm,1,105mm M102,Comment,light,heavy,light,0,light,med,"JUVF71, 15-AUG-09, info"
250,10164,TS/SCI,US,171414ZMAR12,17-MAR-12,1414Z,AA,AW-17,Dynamic,4301-43090,gu710,10204,Random,r,R,812,Function,9,RUNWAYS,1,OFFICE,14,63,???,XSFQ80,SR-71,DKSC76,Bristol AFB,USA,4,105mm M102,5,105mm M102,Comment,med,heavy,light,0,med,light,"DKSC76, 17-MAR-12, info"
251,00174,TS/SCI,US,060901ZAPR07,06-APR-07,0901Z,AA,AW-17,Deliberate,8199-38222,mv147,20204,Random,r,R,362,Function,10,BARRACKS,1,BARRACKS,19,17,???,JKJN90,SR-71,OGGD66,Bristol AFB,USA,5,25mm GAU-12,4,Bofors 40mm,Comment,med,light,light,0,light,light,"OGGD66, 06-APR-07, info"
252,76057,TS/SCI,US,160950ZOCT14,16-OCT-14,0950Z,AA,AW-17,Dynamic,3104-83792,ur154,50103,Random,r,R,505,Function,7,OFFICE,10,OFFICE,86,2,???,UWMU86,AC-130,KTPD65,Bristol AFB,USA,5,25mm GAU-12,4,105mm M102,Comment,heavy,light,heavy,0,light,med,"KTPD65, 16-OCT-14, info"
253,20358,TS/SCI,US,221706ZJUL00,22-JUL-00,1706Z,AA,AW-17,Deliberate,9575-15701,zg308,10205,Sunday River,Newry,Oxford,462,Function,5,RUNWAYS,8,OFFICE,44.469,-70.861,???,IEFT90,AC-130,DHRU74,Bristol AFB,USA,5,105mm M102,2,25mm GAU-12,Comment,heavy,light,med,0,light,heavy,"DHRU74, 22-JUL-00, info"
254,34779,TS/SCI,US,121104ZNOV14,12-NOV-14,1104Z,AA,AW-17,Deliberate,0500-84175,xk856,20201,Sunday River,Newry,Oxford,416,Function,1,OFFICE,5,BARRACKS,44.469,-70.861,???,TVYT78,F-16,ZHLD85,Bristol AFB,USA,3,25mm GAU-12,5,Bofors 40mm,Comment,heavy,light,med,0,light,light,"ZHLD85, 12-NOV-14, info"
255,30624,TS/SCI,US,011924ZJUL14,01-JUL-14,1924Z,AA,AW-17,Deliberate,2817-87505,kd587,50105,Loon Mountain,Lincoln,Graftron,397,Function,8,RUNWAYS,4,BARRACKS,44.036,-71.621,???,AQSI76,SR-71,KRBC86,Bristol AFB,USA,5,25mm GAU-12,3,25mm GAU-12,Comment,med,med,light,0,heavy,light,"KRBC86, 01-JUL-14, info"
256,91658,TS/SCI,US,251307ZOCT03,25-OCT-03,1307Z,AA,AW-17,Dynamic,6416-59814,wy328,30105,Loon Mountain,Lincoln,Graftron,250,Function,2,OFFICE,1,OFFICE,44.036,-71.621,???,EBRS71,SR-71,ISKU68,Bristol AFB,USA,4,Bofors 40mm,3,105mm M102,Comment,light,med,med,0,light,light,"ISKU68, 25-OCT-03, info"
257,99640,TS/SCI,US,232001ZAPR04,23-APR-04,2001Z,AA,AW-17,Dynamic,7075-39267,sf583,20202,Loon Mountain,Lincoln,Graftron,119,Function,3,RUNWAYS,7,BARRACKS,44.036,-71.621,???,XDTB66,F-16,XIPC75,Bristol AFB,USA,1,25mm GAU-12,5,105mm M102,Comment,heavy,light,heavy,0,heavy,heavy,"XIPC75, 23-APR-04, info"
258,45099,TS/SCI,US,191611ZAUG02,19-AUG-02,1611Z,AA,AW-17,Deliberate,0651-10581,pr790,20101,Sunday River,Newry,Oxford,684,Function,5,OFFICE,8,RUNWAYS,44.469,-70.861,???,VJXZ89,SR-71,MVOP70,Bristol AFB,USA,3,105mm M102,3,105mm M102,Comment,med,light,light,0,light,heavy,"MVOP70, 19-AUG-02, info"
259,07104,TS/SCI,US,271311ZMAR08,27-MAR-08,1311Z,AA,AW-17,Deliberate,0823-49599,hi129,50101,Random,r,R,861,Function,8,OFFICE,7,BARRACKS,13,25,???,FXVY66,F-16,LQTI73,Bristol AFB,USA,3,25mm GAU-12,2,25mm GAU-12,Comment,med,light,heavy,0,light,light,"LQTI73, 27-MAR-08, info"
260,75552,TS/SCI,US,010609ZOCT12,01-OCT-12,0609Z,AA,AW-17,Deliberate,0476-03007,ak054,40202,Random,r,R,903,Function,9,RUNWAYS,3,BARRACKS,1,40,???,PBHG79,F-16,SXNQ75,Bristol AFB,USA,3,105mm M102,1,Bofors 40mm,Comment,heavy,heavy,light,0,light,light,"SXNQ75, 01-OCT-12, info"
261,50474,TS/SCI,US,120734ZMAR12,12-MAR-12,0734Z,AA,AW-17,Dynamic,7363-16476,zu603,20201,Loon Mountain,Lincoln,Graftron,815,Function,8,OFFICE,10,BARRACKS,44.036,-71.621,???,BXFU82,SR-71,EZFU69,Bristol AFB,USA,2,105mm M102,1,Bofors 40mm,Comment,light,heavy,med,0,heavy,light,"EZFU69, 12-MAR-12, info"
262,98773,TS/SCI,US,230822ZSEP05,23-SEP-05,0822Z,AA,AW-17,Deliberate,5341-55061,ln337,40103,Sunday River,Newry,Oxford,865,Function,2,RUNWAYS,5,BARRACKS,44.469,-70.861,???,JRVN76,F-16,YJZR80,Bristol AFB,USA,4,25mm GAU-12,1,25mm GAU-12,Comment,light,light,light,0,heavy,light,"YJZR80, 23-SEP-05, info"
263,29792,TS/SCI,US,190318ZMAR15,19-MAR-15,0318Z,AA,AW-17,Dynamic,9607-13027,eh522,40101,Loon Mountain,Lincoln,Graftron,107,Function,8,RUNWAYS,7,OFFICE,44.036,-71.621,???,FISF84,F-16,VAGC65,Bristol AFB,USA,5,25mm GAU-12,4,105mm M102,Comment,med,med,heavy,0,med,light,"VAGC65, 19-MAR-15, info"
264,38899,TS/SCI,US,261105ZMAY08,26-MAY-08,1105Z,AA,AW-17,Dynamic,6303-51094,bz416,30204,Random,r,R,493,Function,7,OFFICE,5,RUNWAYS,7,83,???,QCDR84,AC-130,LKYT66,Bristol AFB,USA,1,Bofors 40mm,1,105mm M102,Comment,light,med,med,0,light,med,"LKYT66, 26-MAY-08, info"
265,43766,TS/SCI,US,201241ZJAN11,20-JAN-11,1241Z,AA,AW-17,Dynamic,0769-82887,hs254,20202,Sunday River,Newry,Oxford,816,Function,5,RUNWAYS,10,OFFICE,44.469,-70.861,???,EURI72,SR-71,ANEQ90,Bristol AFB,USA,5,25mm GAU-12,4,Bofors 40mm,Comment,light,light,med,0,light,light,"ANEQ90, 20-JAN-11, info"
266,44470,TS/SCI,US,061800ZMAY03,06-MAY-03,1800Z,AA,AW-17,Deliberate,2852-35419,an007,30205,Sunday River,Newry,Oxford,750,Function,4,RUNWAYS,9,OFFICE,44.469,-70.861,???,STUQ65,F-16,LNLV74,Bristol AFB,USA,3,Bofors 40mm,3,Bofors 40mm,Comment,light,med,light,0,heavy,light,"LNLV74, 06-MAY-03, info"
267,17814,TS/SCI,US,050720ZMAY01,05-MAY-01,0720Z,AA,AW-17,Deliberate,6834-17237,wo684,20201,Random,r,R,195,Function,2,BARRACKS,2,BARRACKS,9,62,???,KTTS69,F-16,DVBC80,Bristol AFB,USA,4,Bofors 40mm,2,Bofors 40mm,Comment,light,light,light,0,med,med,"DVBC80, 05-MAY-01, info"
268,77469,TS/SCI,US,171555ZJUL06,17-JUL-06,1555Z,AA,AW-17,Deliberate,3825-21276,pm319,10201,Random,r,R,208,Function,4,BARRACKS,3,RUNWAYS,47,16,???,KAST67,AC-130,PUDR73,Bristol AFB,USA,5,105mm M102,4,105mm M102,Comment,heavy,light,light,0,light,light,"PUDR73, 17-JUL-06, info"
269,53919,TS/SCI,US,121056ZJUL02,12-JUL-02,1056Z,AA,AW-17,Deliberate,1822-09546,vc677,30102,Loon Mountain,Lincoln,Graftron,543,Function,7,BARRACKS,8,BARRACKS,44.036,-71.621,???,ZOVG73,AC-130,QBLH86,Bristol AFB,USA,5,25mm GAU-12,3,25mm GAU-12,Comment,med,med,heavy,0,heavy,light,"QBLH86, 12-JUL-02, info"
270,80190,TS/SCI,US,011301ZJUL00,01-JUL-00,1301Z,AA,AW-17,Deliberate,9289-30104,ro101,50102,Sunday River,Newry,Oxford,235,Function,4,RUNWAYS,4,RUNWAYS,44.469,-70.861,???,PXPL86,AC-130,SRAM84,Bristol AFB,USA,3,105mm M102,2,Bofors 40mm,Comment,med,light,light,0,med,light,"SRAM84, 01-JUL-00, info"
271,27592,TS/SCI,US,060528ZOCT12,06-OCT-12,0528Z,AA,AW-17,Deliberate,0872-65911,he678,40203,Random,r,R,316,Function,4,RUNWAYS,8,BARRACKS,80,13,???,KXWS66,SR-71,PVTK76,Bristol AFB,USA,4,25mm GAU-12,1,105mm M102,Comment,heavy,heavy,med,0,light,med,"PVTK76, 06-OCT-12, info"
272,66863,TS/SCI,US,071311ZOCT02,07-OCT-02,1311Z,AA,AW-17,Deliberate,2295-88734,np093,30203,Loon Mountain,Lincoln,Graftron,104,Function,2,BARRACKS,2,RUNWAYS,44.036,-71.621,???,RKOD65,F-16,FLNU72,Bristol AFB,USA,3,105mm M102,4,105mm M102,Comment,med,light,med,0,med,light,"FLNU72, 07-OCT-02, info"
273,16986,TS/SCI,US,210155ZJUL03,21-JUL-03,0155Z,AA,AW-17,Dynamic,0570-85935,wy553,10203,Loon Mountain,Lincoln,Graftron,464,Function,10,OFFICE,6,RUNWAYS,44.036,-71.621,???,UUOI76,SR-71,COYS81,Bristol AFB,USA,2,105mm M102,5,25mm GAU-12,Comment,heavy,heavy,light,0,light,heavy,"COYS81, 21-JUL-03, info"
274,89481,TS/SCI,US,261229ZOCT11,26-OCT-11,1229Z,AA,AW-17,Dynamic,5944-90289,qu442,20204,Loon Mountain,Lincoln,Graftron,505,Function,8,BARRACKS,6,BARRACKS,44.036,-71.621,???,ZLYJ72,F-16,MMDW65,Bristol AFB,USA,5,Bofors 40mm,5,Bofors 40mm,Comment,heavy,light,heavy,0,med,heavy,"MMDW65, 26-OCT-11, info"
275,38647,TS/SCI,US,260750ZJUN11,26-JUN-11,0750Z,AA,AW-17,Dynamic,7809-52109,rh064,20202,Sunday River,Newry,Oxford,550,Function,7,OFFICE,4,OFFICE,44.469,-70.861,???,TEXT85,AC-130,EOBN74,Bristol AFB,USA,2,105mm M102,5,105mm M102,Comment,light,light,light,0,light,med,"EOBN74, 26-JUN-11, info"
276,26995,TS/SCI,US,181209ZAPR05,18-APR-05,1209Z,AA,AW-17,Dynamic,5125-81548,me083,30101,Random,r,R,799,Function,6,OFFICE,10,BARRACKS,70,46,???,EBKY83,SR-71,LNCC74,Bristol AFB,USA,3,Bofors 40mm,4,25mm GAU-12,Comment,med,light,heavy,0,light,light,"LNCC74, 18-APR-05, info"
277,00355,TS/SCI,US,161741ZMAY13,16-MAY-13,1741Z,AA,AW-17,Dynamic,7105-86714,bc679,50204,Sunday River,Newry,Oxford,507,Function,5,OFFICE,10,RUNWAYS,44.469,-70.861,???,DGKR87,F-16,OQSU68,Bristol AFB,USA,2,Bofors 40mm,4,Bofors 40mm,Comment,light,med,light,0,light,light,"OQSU68, 16-MAY-13, info"
278,95033,TS/SCI,US,132013ZJUN08,13-JUN-08,2013Z,AA,AW-17,Dynamic,7975-58820,mc865,20104,Loon Mountain,Lincoln,Graftron,591,Function,7,RUNWAYS,2,BARRACKS,44.036,-71.621,???,FCST79,F-16,EISZ72,Bristol AFB,USA,5,25mm GAU-12,2,105mm M102,Comment,heavy,light,med,0,light,med,"EISZ72, 13-JUN-08, info"
279,74932,TS/SCI,US,021817ZFEB11,02-FEB-11,1817Z,AA,AW-17,Deliberate,6310-58847,ol521,10204,Random,r,R,613,Function,3,RUNWAYS,8,OFFICE,41,26,???,XIUQ88,F-16,SPNO88,Bristol AFB,USA,3,25mm GAU-12,5,105mm M102,Comment,med,heavy,heavy,0,light,med,"SPNO88, 02-FEB-11, info"
280,29160,TS/SCI,US,250050ZSEP00,25-SEP-00,0050Z,AA,AW-17,Dynamic,3686-16731,ba767,20101,Random,r,R,925,Function,9,RUNWAYS,3,OFFICE,43,66,???,SKYL65,AC-130,RSJR73,Bristol AFB,USA,4,25mm GAU-12,2,Bofors 40mm,Comment,light,heavy,light,0,med,light,"RSJR73, 25-SEP-00, info"
281,33545,TS/SCI,US,141021ZFEB09,14-FEB-09,1021Z,AA,AW-17,Dynamic,0098-98254,af213,20101,Sunday River,Newry,Oxford,413,Function,8,RUNWAYS,2,RUNWAYS,44.469,-70.861,???,TABO87,AC-130,VVGL71,Bristol AFB,USA,2,Bofors 40mm,4,105mm M102,Comment,heavy,light,light,0,light,light,"VVGL71, 14-FEB-09, info"
282,66457,TS/SCI,US,132212ZFEB01,13-FEB-01,2212Z,AA,AW-17,Deliberate,4337-43270,xf185,40204,Sunday River,Newry,Oxford,271,Function,2,OFFICE,3,RUNWAYS,44.469,-70.861,???,CLRY88,SR-71,ZLCY72,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,med,light,light,0,light,light,"ZLCY72, 13-FEB-01, info"
283,91808,TS/SCI,US,012258ZJUL15,01-JUL-15,2258Z,AA,AW-17,Deliberate,7315-98596,nh478,20102,Random,r,R,206,Function,10,OFFICE,1,OFFICE,45,39,???,OSPW78,SR-71,WREW70,Bristol AFB,USA,1,25mm GAU-12,5,25mm GAU-12,Comment,heavy,light,heavy,0,light,med,"WREW70, 01-JUL-15, info"
284,20022,TS/SCI,US,122238ZSEP11,12-SEP-11,2238Z,AA,AW-17,Deliberate,4492-09047,cd272,40103,Loon Mountain,Lincoln,Graftron,978,Function,4,BARRACKS,7,BARRACKS,44.036,-71.621,???,WQUH73,F-16,HUSP65,Bristol AFB,USA,1,Bofors 40mm,1,105mm M102,Comment,light,light,med,0,light,heavy,"HUSP65, 12-SEP-11, info"
285,84886,TS/SCI,US,021743ZJUL13,02-JUL-13,1743Z,AA,AW-17,Dynamic,7204-44123,kv136,20105,Sunday River,Newry,Oxford,596,Function,10,RUNWAYS,7,OFFICE,44.469,-70.861,???,RVKF68,AC-130,PXXX65,Bristol AFB,USA,1,25mm GAU-12,4,105mm M102,Comment,med,heavy,med,0,light,med,"PXXX65, 02-JUL-13, info"
286,62681,TS/SCI,US,101803ZAPR12,10-APR-12,1803Z,AA,AW-17,Dynamic,4679-10101,uc522,30103,Random,r,R,498,Function,8,RUNWAYS,2,RUNWAYS,89,2,???,EEHZ81,SR-71,HVJR87,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,light,heavy,light,0,light,light,"HVJR87, 10-APR-12, info"
287,34409,TS/SCI,US,281715ZNOV12,28-NOV-12,1715Z,AA,AW-17,Deliberate,3865-78326,ty069,40103,Sunday River,Newry,Oxford,263,Function,3,RUNWAYS,6,BARRACKS,44.469,-70.861,???,LHYC67,AC-130,JNTF86,Bristol AFB,USA,4,25mm GAU-12,5,Bofors 40mm,Comment,light,light,light,0,med,light,"JNTF86, 28-NOV-12, info"
288,38780,TS/SCI,US,241010ZJAN08,24-JAN-08,1010Z,AA,AW-17,Deliberate,0644-15914,gw442,10105,Sunday River,Newry,Oxford,631,Function,1,BARRACKS,5,BARRACKS,44.469,-70.861,???,GNEU67,F-16,ATBH84,Bristol AFB,USA,1,105mm M102,5,25mm GAU-12,Comment,light,light,heavy,0,light,med,"ATBH84, 24-JAN-08, info"
289,44738,TS/SCI,US,010107ZJUN08,01-JUN-08,0107Z,AA,AW-17,Deliberate,4944-00860,sl726,30103,Random,r,R,392,Function,6,RUNWAYS,9,OFFICE,68,13,???,MDAF81,F-16,ZYGY80,Bristol AFB,USA,3,Bofors 40mm,5,Bofors 40mm,Comment,heavy,light,heavy,0,med,light,"ZYGY80, 01-JUN-08, info"
290,02248,TS/SCI,US,090040ZMAY10,09-MAY-10,0040Z,AA,AW-17,Deliberate,0862-20279,bq932,50203,Sunday River,Newry,Oxford,224,Function,6,BARRACKS,8,OFFICE,44.469,-70.861,???,KLQX79,AC-130,XQJO82,Bristol AFB,USA,2,Bofors 40mm,1,105mm M102,Comment,light,med,light,0,heavy,med,"XQJO82, 09-MAY-10, info"
291,76804,TS/SCI,US,161018ZMAR09,16-MAR-09,1018Z,AA,AW-17,Dynamic,2792-72131,kr552,50202,Sunday River,Newry,Oxford,149,Function,8,BARRACKS,4,BARRACKS,44.469,-70.861,???,EFPP88,SR-71,SBQN83,Bristol AFB,USA,5,Bofors 40mm,5,25mm GAU-12,Comment,light,heavy,light,0,light,med,"SBQN83, 16-MAR-09, info"
292,56599,TS/SCI,US,201907ZAPR02,20-APR-02,1907Z,AA,AW-17,Dynamic,1046-16329,co240,30101,Random,r,R,723,Function,7,RUNWAYS,4,OFFICE,40,84,???,TGEM74,SR-71,INXK84,Bristol AFB,USA,2,105mm M102,2,Bofors 40mm,Comment,heavy,med,heavy,0,med,light,"INXK84, 20-APR-02, info"
293,62667,TS/SCI,US,191355ZAPR03,19-APR-03,1355Z,AA,AW-17,Deliberate,0478-83695,bc737,40104,Sunday River,Newry,Oxford,331,Function,9,RUNWAYS,10,RUNWAYS,44.469,-70.861,???,UPJN83,F-16,OPWT90,Bristol AFB,USA,2,25mm GAU-12,2,25mm GAU-12,Comment,light,med,heavy,0,heavy,light,"OPWT90, 19-APR-03, info"
294,53551,TS/SCI,US,260258ZJUN03,26-JUN-03,0258Z,AA,AW-17,Dynamic,7126-77512,aw649,40105,Sunday River,Newry,Oxford,858,Function,2,RUNWAYS,8,RUNWAYS,44.469,-70.861,???,VFDI73,SR-71,JTWR67,Bristol AFB,USA,1,105mm M102,1,25mm GAU-12,Comment,light,heavy,light,0,med,light,"JTWR67, 26-JUN-03, info"
295,44388,TS/SCI,US,101916ZOCT01,10-OCT-01,1916Z,AA,AW-17,Deliberate,8787-39966,fw755,50202,Loon Mountain,Lincoln,Graftron,309,Function,9,OFFICE,5,RUNWAYS,44.036,-71.621,???,PJFW78,F-16,VJCC88,Bristol AFB,USA,2,Bofors 40mm,2,105mm M102,Comment,light,light,heavy,0,heavy,light,"VJCC88, 10-OCT-01, info"
296,73117,TS/SCI,US,280333ZMAY04,28-MAY-04,0333Z,AA,AW-17,Dynamic,1528-89056,mm063,30202,Random,r,R,989,Function,4,RUNWAYS,2,RUNWAYS,58,27,???,YQEX77,SR-71,LVPW65,Bristol AFB,USA,2,25mm GAU-12,5,Bofors 40mm,Comment,heavy,med,light,0,med,med,"LVPW65, 28-MAY-04, info"
297,38453,TS/SCI,US,060717ZAPR14,06-APR-14,0717Z,AA,AW-17,Deliberate,8549-44238,yt133,50205,Loon Mountain,Lincoln,Graftron,360,Function,3,OFFICE,5,RUNWAYS,44.036,-71.621,???,HKYC78,F-16,EJSP77,Bristol AFB,USA,4,105mm M102,2,105mm M102,Comment,med,heavy,med,0,light,light,"EJSP77, 06-APR-14, info"
298,10806,TS/SCI,US,030530ZMAR12,03-MAR-12,0530Z,AA,AW-17,Deliberate,7451-34622,us623,40102,Sunday River,Newry,Oxford,574,Function,10,OFFICE,7,OFFICE,44.469,-70.861,???,GFQC74,AC-130,WOAJ82,Bristol AFB,USA,5,Bofors 40mm,2,105mm M102,Comment,light,heavy,light,0,heavy,light,"WOAJ82, 03-MAR-12, info"
299,57550,TS/SCI,US,200253ZJUL06,20-JUL-06,0253Z,AA,AW-17,Deliberate,0434-75644,bb063,40201,Sunday River,Newry,Oxford,552,Function,3,BARRACKS,2,BARRACKS,44.469,-70.861,???,GJYH78,F-16,QMJG87,Bristol AFB,USA,5,25mm GAU-12,5,105mm M102,Comment,light,light,heavy,0,light,heavy,"QMJG87, 20-JUL-06, info"
300,76156,TS/SCI,US,190557ZMAR05,19-MAR-05,0557Z,AA,AW-17,Dynamic,8586-27721,jb068,50202,Sunday River,Newry,Oxford,891,Function,9,OFFICE,8,BARRACKS,44.469,-70.861,???,ZPJD71,F-16,NPHD71,Bristol AFB,USA,5,25mm GAU-12,2,25mm GAU-12,Comment,med,light,light,0,light,med,"NPHD71, 19-MAR-05, info"
301,68651,TS/SCI,US,151114ZNOV14,15-NOV-14,1114Z,AA,AW-17,Dynamic,2515-74281,ru247,30102,Loon Mountain,Lincoln,Graftron,505,Function,8,BARRACKS,9,RUNWAYS,44.036,-71.621,???,RUVU84,SR-71,ZVSS65,Bristol AFB,USA,3,105mm M102,5,Bofors 40mm,Comment,light,light,light,0,heavy,heavy,"ZVSS65, 15-NOV-14, info"
302,58714,TS/SCI,US,152036ZAPR04,15-APR-04,2036Z,AA,AW-17,Dynamic,1842-75472,le676,50103,Sunday River,Newry,Oxford,885,Function,6,OFFICE,9,BARRACKS,44.469,-70.861,???,DKGH69,F-16,BBTI89,Bristol AFB,USA,3,Bofors 40mm,2,105mm M102,Comment,light,med,heavy,0,med,med,"BBTI89, 15-APR-04, info"
303,73014,TS/SCI,US,151729ZNOV04,15-NOV-04,1729Z,AA,AW-17,Dynamic,0801-62358,xk269,10104,Sunday River,Newry,Oxford,298,Function,7,OFFICE,3,BARRACKS,44.469,-70.861,???,MQAD66,F-16,SVSY82,Bristol AFB,USA,1,Bofors 40mm,1,Bofors 40mm,Comment,heavy,heavy,light,0,light,heavy,"SVSY82, 15-NOV-04, info"
304,37791,TS/SCI,US,230419ZJUN11,23-JUN-11,0419Z,AA,AW-17,Deliberate,9143-36206,yk716,40201,Random,r,R,455,Function,1,OFFICE,10,BARRACKS,21,86,???,MOTQ66,F-16,TPXT65,Bristol AFB,USA,3,Bofors 40mm,5,25mm GAU-12,Comment,light,light,light,0,light,heavy,"TPXT65, 23-JUN-11, info"
305,11844,TS/SCI,US,250705ZFEB04,25-FEB-04,0705Z,AA,AW-17,Deliberate,5543-83135,pd033,10201,Loon Mountain,Lincoln,Graftron,430,Function,10,RUNWAYS,3,BARRACKS,44.036,-71.621,???,LKZH75,AC-130,YTWL87,Bristol AFB,USA,2,105mm M102,3,Bofors 40mm,Comment,light,light,heavy,0,light,light,"YTWL87, 25-FEB-04, info"
306,91319,TS/SCI,US,072209ZMAY10,07-MAY-10,2209Z,AA,AW-17,Deliberate,5571-81879,if077,10101,Sunday River,Newry,Oxford,761,Function,8,OFFICE,10,OFFICE,44.469,-70.861,???,HOVE82,F-16,MGBE89,Bristol AFB,USA,2,25mm GAU-12,1,105mm M102,Comment,light,med,heavy,0,light,light,"MGBE89, 07-MAY-10, info"
307,87565,TS/SCI,US,230218ZSEP03,23-SEP-03,0218Z,AA,AW-17,Dynamic,3074-62136,ca396,50101,Sunday River,Newry,Oxford,949,Function,10,OFFICE,6,BARRACKS,44.469,-70.861,???,TBCF77,SR-71,OZDC85,Bristol AFB,USA,5,Bofors 40mm,5,Bofors 40mm,Comment,heavy,light,light,0,light,med,"OZDC85, 23-SEP-03, info"
308,96538,TS/SCI,US,050640ZAUG01,05-AUG-01,0640Z,AA,AW-17,Dynamic,0533-11050,ll766,10204,Loon Mountain,Lincoln,Graftron,593,Function,3,OFFICE,3,BARRACKS,44.036,-71.621,???,UWSD86,AC-130,FJAK68,Bristol AFB,USA,5,105mm M102,4,105mm M102,Comment,light,heavy,light,0,heavy,med,"FJAK68, 05-AUG-01, info"
309,47143,TS/SCI,US,172210ZJUL04,17-JUL-04,2210Z,AA,AW-17,Dynamic,1302-84889,iq742,10102,Loon Mountain,Lincoln,Graftron,762,Function,6,OFFICE,1,BARRACKS,44.036,-71.621,???,IYLY71,F-16,HXXA80,Bristol AFB,USA,3,25mm GAU-12,5,Bofors 40mm,Comment,med,light,light,0,med,light,"HXXA80, 17-JUL-04, info"
310,51118,TS/SCI,US,071353ZNOV07,07-NOV-07,1353Z,AA,AW-17,Deliberate,2641-81962,uu427,30203,Loon Mountain,Lincoln,Graftron,608,Function,8,RUNWAYS,2,BARRACKS,44.036,-71.621,???,UKZN83,F-16,ARAQ81,Bristol AFB,USA,2,25mm GAU-12,3,25mm GAU-12,Comment,med,light,light,0,light,light,"ARAQ81, 07-NOV-07, info"
311,22638,TS/SCI,US,150804ZSEP04,15-SEP-04,0804Z,AA,AW-17,Deliberate,1302-22394,ut115,50201,Random,r,R,461,Function,2,RUNWAYS,9,RUNWAYS,48,65,???,TVNT85,AC-130,KEQT65,Bristol AFB,USA,4,Bofors 40mm,5,Bofors 40mm,Comment,light,heavy,light,0,light,light,"KEQT65, 15-SEP-04, info"
312,46388,TS/SCI,US,070253ZMAR01,07-MAR-01,0253Z,AA,AW-17,Deliberate,2476-07148,mh425,50105,Sunday River,Newry,Oxford,925,Function,5,OFFICE,2,OFFICE,44.469,-70.861,???,JSGF88,F-16,XCPF80,Bristol AFB,USA,4,25mm GAU-12,5,25mm GAU-12,Comment,light,light,heavy,0,med,light,"XCPF80, 07-MAR-01, info"
313,56054,TS/SCI,US,180430ZFEB15,18-FEB-15,0430Z,AA,AW-17,Deliberate,0506-45502,wi517,40202,Random,r,R,984,Function,8,OFFICE,6,RUNWAYS,47,24,???,QNUU86,F-16,XLDL66,Bristol AFB,USA,1,105mm M102,1,105mm M102,Comment,light,heavy,light,0,light,light,"XLDL66, 18-FEB-15, info"
314,05852,TS/SCI,US,120058ZMAY11,12-MAY-11,0058Z,AA,AW-17,Deliberate,8217-37389,zt640,20204,Loon Mountain,Lincoln,Graftron,565,Function,4,RUNWAYS,5,BARRACKS,44.036,-71.621,???,EECB73,SR-71,AIHU82,Bristol AFB,USA,1,25mm GAU-12,5,105mm M102,Comment,med,med,heavy,0,light,light,"AIHU82, 12-MAY-11, info"
